id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.42125E+18,1.42125E+18,2021-07-31 00:35:15 Morocco Daylight Time,7/31/2021,12:35:15 AM,100,1.21412E+18,lils44,Lils44,,"RT @dzonline: Taux de vaccination anti #Covid , le #Maroc largement devant l' #Algérie !  https://t.co/SSH0ziD6ap",fr,"[{'screen_name': 'dzonline', 'name': 'dzonline - algérie - الجزائر - ⴷⵣⴰⵢⴻⵔ', 'id': '25677623'}]",[],['https://pbs.twimg.com/media/E7kuIaXX0AItjjd.jpg'],0,8,0,"['covid', 'maroc', 'algérie']",[],https://twitter.com/lils44/status/1421253082634141696,TRUE,,1,https://pbs.twimg.com/media/E7kuIaXX0AItjjd.jpg,,,,25677623,"Taux de vaccination anti #Covid , le #Maroc largement devant l' #Algérie ! https://t.co/SSH0ziD6ap",1.42122E+18,[],2021-07-30 22:15:22 Morocco Daylight Time,,,
1.42125E+18,1.42125E+18,2021-07-31 00:25:16 Morocco Daylight Time,7/31/2021,12:25:16 AM,100,1.11207E+18,salemamazigh,salemamazigh,,"RT @dzonline: Taux de vaccination anti #Covid , le #Maroc largement devant l' #Algérie !  https://t.co/SSH0ziD6ap",fr,"[{'screen_name': 'dzonline', 'name': 'dzonline - algérie - الجزائر - ⴷⵣⴰⵢⴻⵔ', 'id': '25677623'}]",[],['https://pbs.twimg.com/media/E7kuIaXX0AItjjd.jpg'],0,8,0,"['covid', 'maroc', 'algérie']",[],https://twitter.com/salemamazigh/status/1421250571022053381,TRUE,,1,https://pbs.twimg.com/media/E7kuIaXX0AItjjd.jpg,,,,25677623,"Taux de vaccination anti #Covid , le #Maroc largement devant l' #Algérie ! https://t.co/SSH0ziD6ap",1.42122E+18,[],2021-07-30 22:15:22 Morocco Daylight Time,,,
1.42124E+18,1.42124E+18,2021-07-30 23:41:00 Morocco Daylight Time,7/30/2021,11:41:00 PM,100,1.19753E+18,rersa_meziane,Rersa Meziane,,"RT @dzonline: Taux de vaccination anti #Covid , le #Maroc largement devant l' #Algérie !  https://t.co/SSH0ziD6ap",fr,"[{'screen_name': 'dzonline', 'name': 'dzonline - algérie - الجزائر - ⴷⵣⴰⵢⴻⵔ', 'id': '25677623'}]",[],['https://pbs.twimg.com/media/E7kuIaXX0AItjjd.jpg'],0,8,0,"['covid', 'maroc', 'algérie']",[],https://twitter.com/rersa_meziane/status/1421239433391661058,TRUE,,1,https://pbs.twimg.com/media/E7kuIaXX0AItjjd.jpg,,,,25677623,"Taux de vaccination anti #Covid , le #Maroc largement devant l' #Algérie ! https://t.co/SSH0ziD6ap",1.42122E+18,[],2021-07-30 22:15:22 Morocco Daylight Time,,,
1.42124E+18,1.42124E+18,2021-07-30 23:23:41 Morocco Daylight Time,7/30/2021,11:23:41 PM,100,1.09972E+18,liloushh3,Liloushh,,"RT @dzonline: Taux de vaccination anti #Covid , le #Maroc largement devant l' #Algérie !  https://t.co/SSH0ziD6ap",fr,"[{'screen_name': 'dzonline', 'name': 'dzonline - algérie - الجزائر - ⴷⵣⴰⵢⴻⵔ', 'id': '25677623'}]",[],['https://pbs.twimg.com/media/E7kuIaXX0AItjjd.jpg'],0,8,0,"['covid', 'maroc', 'algérie']",[],https://twitter.com/Liloushh3/status/1421235074478051337,TRUE,,1,https://pbs.twimg.com/media/E7kuIaXX0AItjjd.jpg,,,,25677623,"Taux de vaccination anti #Covid , le #Maroc largement devant l' #Algérie ! https://t.co/SSH0ziD6ap",1.42122E+18,[],2021-07-30 22:15:22 Morocco Daylight Time,,,
1.42123E+18,1.42123E+18,2021-07-30 23:08:43 Morocco Daylight Time,7/30/2021,11:08:43 PM,100,1.29769E+18,idirasalu1,idirasalu,,"RT @dzonline: Taux de vaccination anti #Covid , le #Maroc largement devant l' #Algérie !  https://t.co/SSH0ziD6ap",fr,"[{'screen_name': 'dzonline', 'name': 'dzonline - algérie - الجزائر - ⴷⵣⴰⵢⴻⵔ', 'id': '25677623'}]",[],['https://pbs.twimg.com/media/E7kuIaXX0AItjjd.jpg'],0,8,0,"['covid', 'maroc', 'algérie']",[],https://twitter.com/idirasalu1/status/1421231306176962561,TRUE,,1,https://pbs.twimg.com/media/E7kuIaXX0AItjjd.jpg,,,,25677623,"Taux de vaccination anti #Covid , le #Maroc largement devant l' #Algérie ! https://t.co/SSH0ziD6ap",1.42122E+18,[],2021-07-30 22:15:22 Morocco Daylight Time,,,
1.42086E+18,1.42086E+18,2021-07-29 22:18:23 Morocco Daylight Time,7/29/2021,10:18:23 PM,100,1.26455E+18,corona_ssyt,Corona Virus Updates,,RT @LeSiteInfoFR: 🔴#Covid-19: le #Maroc va-t-il devoir se reconfiner ? ⤵️   https://t.co/grXopCPyas,fr,"[{'screen_name': 'lesiteinfofr', 'name': 'lesiteinfo', 'id': '1253657851739824128'}]",['https://www.lesiteinfo.com/maroc/covid-19-le-maroc-va-t-il-devoir-se-reconfiner/'],[],0,1,0,"['covid', 'maroc']",[],https://twitter.com/Corona_SSYT/status/1420856253685829634,TRUE,,0,,,,,1.25366E+18,"🔴#Covid-19: le #Maroc va-t-il devoir se reconfiner ? ⤵️
 https://t.co/grXopCPyas",1.42072E+18,[],2021-07-29 13:02:29 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:09:37 Morocco Daylight Time,8/2/2021,9:09:37 PM,100,1.2136E+18,jannate67,Jannate🇲🇦,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/jannate67/status/1422288498036461568,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:08:55 Morocco Daylight Time,8/2/2021,9:08:55 PM,100,1474680060,rebellevictoire,Victoire Яebelle 😷💉ن,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/RebelleVictoire/status/1422288320227328006,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:08:12 Morocco Daylight Time,8/2/2021,9:08:12 PM,100,1.08815E+18,yannick_stopyra,FULLPEACEANDLOVE,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/yannick_stopyra/status/1422288141252186118,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:06:18 Morocco Daylight Time,8/2/2021,9:06:18 PM,100,8.92502E+17,phdglitcher,GlitchingBoy,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/phdglitcher/status/1422287664729010180,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:03:51 Morocco Daylight Time,8/2/2021,9:03:51 PM,100,3392285038,marion04785759,Marion🇨🇮,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/Marion04785759/status/1422287046438178824,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:03:48 Morocco Daylight Time,8/2/2021,9:03:48 PM,100,1.18034E+18,rachele39193616,rachele martin,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/rachele39193616/status/1422287035528798209,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:03:48 Morocco Daylight Time,8/2/2021,9:03:48 PM,100,1.08061E+18,ayaa__jb,Aya🤍,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/ayaa__jb/status/1422287034765484033,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:03:46 Morocco Daylight Time,8/2/2021,9:03:46 PM,100,1.15137E+18,_dallv_,𝒲𝒶𝓇𝒶𝓃𝒾 🦁,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/_dallv_/status/1422287025491914753,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:02:54 Morocco Daylight Time,8/2/2021,9:02:54 PM,100,1.06046E+18,hasnabb5,Hasna,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/HasnaBB5/status/1422286807446794248,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:02:42 Morocco Daylight Time,8/2/2021,9:02:42 PM,100,3407689371,josephinelemoal,peace and love,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/josephinelemoal/status/1422286759241691137,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:02:36 Morocco Daylight Time,8/2/2021,9:02:36 PM,100,1.14558E+18,imn8__,x’= 5x-2,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/Imn8__/status/1422286733710790673,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:02:33 Morocco Daylight Time,8/2/2021,9:02:33 PM,100,129820792,ceschod,Ceschod,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/Ceschod/status/1422286721400688640,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:02:31 Morocco Daylight Time,8/2/2021,9:02:31 PM,100,1423556641,hxg09,Fisherman,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/HxG09/status/1422286713045585927,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
1.42229E+18,1.42229E+18,2021-08-02 21:01:13 Morocco Daylight Time,8/2/2021,9:01:13 PM,100,1.27951E+18,pontetcathy4,Pontet Cathy,,RT @Mediavenir: 🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’…,fr,"[{'screen_name': 'mediavenir', 'name': 'mediavenir', 'id': '1214315619031478272'}]",[],[],0,475,0,"['maroc', 'couvrefeu']",[],https://twitter.com/PontetCathy4/status/1422286385101385731,TRUE,,0,,,,,1.21432E+18,🇲🇦 FLASH - Le #Maroc annonce la mise en place d’un #CouvreFeu national de 21h à 5h à partir de demain pour lutter contre l’épidémie de #COVID19. Les déplacements entre plusieurs grandes villes seront également restreints aux personnes vaccinées et aux urgences médicales. (RFI),1.42228E+18,[],2021-08-02 20:24:23 Morocco Daylight Time,,,
