id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.42645E+18,1.42645E+18,2021-08-14 08:44:28 Morocco Daylight Time,8/14/2021,8:44:28 AM,100,1.38706E+18,jjfrancemaroc,JJ 🇫🇷 🇲🇦,,RT @MartineWonner: Samedi 14 août 2021: Manifestations #AntiPasse partout en France. Je serai à @VilleDraguignan 14h devant la sous-préfect…,fr,"[{'screen_name': 'martinewonner', 'name': 'martine wonner', 'id': '870216254300270593'}, {'screen_name': 'villedraguignan', 'name': 'ville de draguignan', 'id': '1171918358'}]",[],[],0,716,0,['antipasse'],[],https://twitter.com/JJFranceMaroc/status/1426449631500816386,TRUE,,0,,,,,8.70216E+17,"Samedi 14 août 2021: Manifestations #AntiPasse partout en France.
Je serai à @VilleDraguignan 14h devant la sous-préfecture. 
Dans le calme, allez partout dire Non à la discrimination entre les Hommes.
#StopPassSanitaire #COVID19

#Ensemblepourleslibertés https://t.co/BPFFhQvVoX",1.42643E+18,[],2021-08-14 07:36:27 Morocco Daylight Time,,,
1.42645E+18,1.42645E+18,2021-08-14 08:33:03 Morocco Daylight Time,8/14/2021,8:33:03 AM,100,1.38706E+18,jjfrancemaroc,JJ 🇫🇷 🇲🇦,,RT @SidneyAzoulay: Dans le coude bordel !!! 🔊 #pandemie #COVID19 #Covid_19  https://t.co/9xlX3DrTHl,fr,"[{'screen_name': 'sidneyazoulay', 'name': 'sidney azoulay', 'id': '1066082966'}]",[],[],0,87,0,"['pandemie', 'covid19', 'covid_19']",[],https://twitter.com/JJFranceMaroc/status/1426446755802058752,TRUE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1426416089848819713/pu/img/a3zrxwojYQvviYHs.jpg,,,,1066082966,"Dans le coude bordel !!!
🔊
#pandemie #COVID19 #Covid_19 https://t.co/9xlX3DrTHl",1.42642E+18,[],2021-08-14 06:33:32 Morocco Daylight Time,,,
1.42634E+18,1.42634E+18,2021-08-14 01:12:38 Morocco Daylight Time,8/14/2021,1:12:38 AM,100,1.26167E+18,marzok18174520,Marzok,,RT @Ministere_Sante: النشرة  اليومية لنتائج الرصد الوبائي لكوفيد 19  https://t.co/8ZvNEajKUn #grippe #vaccins #نبقاو_على_بال #maroc #نخرجو_ب…,ar,"[{'screen_name': 'ministere_sante', 'name': 'ministère-santé-maroc ministry of health morocco', 'id': '2683723274'}]",['https://bit.ly/2VVeTL5'],[],0,5,0,"['grippe', 'vaccins', 'نبقاو_على_بال', 'maroc']",[],https://twitter.com/Marzok18174520/status/1426335923676004355,TRUE,,0,,,,,2683723274,"النشرة  اليومية لنتائج الرصد الوبائي لكوفيد 19
https://t.co/8ZvNEajKUn
#grippe #vaccins #نبقاو_على_بال #maroc #نخرجو_بأمان #وقايتنا #COVID19 https://t.co/N2DZxh4da4",1.42621E+18,[],2021-08-13 16:59:38 Morocco Daylight Time,,,
1.42629E+18,1.42629E+18,2021-08-13 22:13:20 Morocco Daylight Time,8/13/2021,10:13:20 PM,100,248439814,salomerainbow,Salomé Roussel (⁨שלומית⁩),,"RT @Le360fr: 🇲🇦🦠| Bilan du jour #COVID19 #Maroc  ⚫️  112 décès  🔴  10.752 nouveaux cas 🟡  81.584 cas actifs 🟢  9.895 guérisons  ✅  11,36 mi…",fr,"[{'screen_name': 'le360fr', 'name': 'le360', 'id': '1010998194'}]",[],[],0,2,0,"['covid19', 'maroc']",[],https://twitter.com/Salomerainbow/status/1426290799977840644,TRUE,,0,,,,,1010998194,"🇲🇦🦠| Bilan du jour #COVID19 #Maroc

⚫️  112 décès 
🔴  10.752 nouveaux cas
🟡  81.584 cas actifs
🟢  9.895 guérisons 
✅  11,36 millions de vaccinées

https://t.co/h3xKcqJ6A5",1.42621E+18,[],2021-08-13 17:11:19 Morocco Daylight Time,,,
1.42628E+18,1.42628E+18,2021-08-13 21:24:21 Morocco Daylight Time,8/13/2021,9:24:21 PM,100,9.50006E+17,japhet_tekila,Roi Tekas,,"RT @jeune_afrique: #Dataviz : du roi du #Maroc, Mohammed VI, qui a médiatisé son injection, aux sceptiques comme Andry #Rajoelina, JA a pas…",fr,"[{'screen_name': 'jeune_afrique', 'name': 'jeune afrique', 'id': '88708920'}]",[],[],0,5,0,"['dataviz', 'maroc', 'rajoelina']",[],https://twitter.com/japhet_tekila/status/1426278473270808576,TRUE,,0,,,,,88708920,"#Dataviz : du roi du #Maroc, Mohammed VI, qui a médiatisé son injection, aux sceptiques comme Andry #Rajoelina, JA a passé au crible la situation vaccinale des 54 dirigeants africains 👉🏾 https://t.co/B7RrMeX7To

#COVID19 #vaccin #Sinopharm #Pfizer #AstraZeneca #Moderna #SputnikV https://t.co/ok07bfOso8",1.42627E+18,[],2021-08-13 21:00:01 Morocco Daylight Time,,,
1.42628E+18,1.42628E+18,2021-08-13 21:13:01 Morocco Daylight Time,8/13/2021,9:13:01 PM,100,110784859,xsailor_,Sailor,,"RT @jeune_afrique: #Dataviz : du roi du #Maroc, Mohammed VI, qui a médiatisé son injection, aux sceptiques comme Andry #Rajoelina, JA a pas…",fr,"[{'screen_name': 'jeune_afrique', 'name': 'jeune afrique', 'id': '88708920'}]",[],[],0,5,0,"['dataviz', 'maroc', 'rajoelina']",[],https://twitter.com/xSailor_/status/1426275622515527686,TRUE,,0,,,,,88708920,"#Dataviz : du roi du #Maroc, Mohammed VI, qui a médiatisé son injection, aux sceptiques comme Andry #Rajoelina, JA a passé au crible la situation vaccinale des 54 dirigeants africains 👉🏾 https://t.co/B7RrMeX7To

#COVID19 #vaccin #Sinopharm #Pfizer #AstraZeneca #Moderna #SputnikV https://t.co/ok07bfOso8",1.42627E+18,[],2021-08-13 21:00:01 Morocco Daylight Time,,,
1.42627E+18,1.42627E+18,2021-08-13 21:10:10 Morocco Daylight Time,8/13/2021,9:10:10 PM,100,1.3088E+18,gargamellab,GARGAMELLA BELLETTO,,"RT @jeune_afrique: #Dataviz : du roi du #Maroc, Mohammed VI, qui a médiatisé son injection, aux sceptiques comme Andry #Rajoelina, JA a pas…",fr,"[{'screen_name': 'jeune_afrique', 'name': 'jeune afrique', 'id': '88708920'}]",[],[],0,5,0,"['dataviz', 'maroc', 'rajoelina']",[],https://twitter.com/GargamellaB/status/1426274903284752388,TRUE,,0,,,,,88708920,"#Dataviz : du roi du #Maroc, Mohammed VI, qui a médiatisé son injection, aux sceptiques comme Andry #Rajoelina, JA a passé au crible la situation vaccinale des 54 dirigeants africains 👉🏾 https://t.co/B7RrMeX7To

#COVID19 #vaccin #Sinopharm #Pfizer #AstraZeneca #Moderna #SputnikV https://t.co/ok07bfOso8",1.42627E+18,[],2021-08-13 21:00:01 Morocco Daylight Time,,,
1.42627E+18,1.42627E+18,2021-08-13 21:05:14 Morocco Daylight Time,8/13/2021,9:05:14 PM,100,1.23711E+18,montoutdenk,denk montout,,"RT @jeune_afrique: #Dataviz : du roi du #Maroc, Mohammed VI, qui a médiatisé son injection, aux sceptiques comme Andry #Rajoelina, JA a pas…",fr,"[{'screen_name': 'jeune_afrique', 'name': 'jeune afrique', 'id': '88708920'}]",[],[],0,5,0,"['dataviz', 'maroc', 'rajoelina']",[],https://twitter.com/MontoutDenk/status/1426273663238746115,TRUE,,0,,,,,88708920,"#Dataviz : du roi du #Maroc, Mohammed VI, qui a médiatisé son injection, aux sceptiques comme Andry #Rajoelina, JA a passé au crible la situation vaccinale des 54 dirigeants africains 👉🏾 https://t.co/B7RrMeX7To

#COVID19 #vaccin #Sinopharm #Pfizer #AstraZeneca #Moderna #SputnikV https://t.co/ok07bfOso8",1.42627E+18,[],2021-08-13 21:00:01 Morocco Daylight Time,,,
1.42627E+18,1.42627E+18,2021-08-13 21:04:18 Morocco Daylight Time,8/13/2021,9:04:18 PM,100,457647730,zossatrn,Niko.Snow.8888,,"RT @jeune_afrique: #Dataviz : du roi du #Maroc, Mohammed VI, qui a médiatisé son injection, aux sceptiques comme Andry #Rajoelina, JA a pas…",fr,"[{'screen_name': 'jeune_afrique', 'name': 'jeune afrique', 'id': '88708920'}]",[],[],0,5,0,"['dataviz', 'maroc', 'rajoelina']",[],https://twitter.com/ZOSSATRN/status/1426273427149688832,TRUE,,0,,,,,88708920,"#Dataviz : du roi du #Maroc, Mohammed VI, qui a médiatisé son injection, aux sceptiques comme Andry #Rajoelina, JA a passé au crible la situation vaccinale des 54 dirigeants africains 👉🏾 https://t.co/B7RrMeX7To

#COVID19 #vaccin #Sinopharm #Pfizer #AstraZeneca #Moderna #SputnikV https://t.co/ok07bfOso8",1.42627E+18,[],2021-08-13 21:00:01 Morocco Daylight Time,,,
1.42622E+18,1.42622E+18,2021-08-13 17:47:45 Morocco Daylight Time,8/13/2021,5:47:45 PM,100,1.41216E+18,immuslim4life,يانيس عبد العزيز,,RT @Ministere_Sante: النشرة  اليومية لنتائج الرصد الوبائي لكوفيد 19  https://t.co/8ZvNEajKUn #grippe #vaccins #نبقاو_على_بال #maroc #نخرجو_ب…,ar,"[{'screen_name': 'ministere_sante', 'name': 'ministère-santé-maroc ministry of health morocco', 'id': '2683723274'}]",['https://bit.ly/2VVeTL5'],[],0,5,0,"['grippe', 'vaccins', 'نبقاو_على_بال', 'maroc']",[],https://twitter.com/ImMuslim4life/status/1426223965291393024,TRUE,,0,,,,,2683723274,"النشرة  اليومية لنتائج الرصد الوبائي لكوفيد 19
https://t.co/8ZvNEajKUn
#grippe #vaccins #نبقاو_على_بال #maroc #نخرجو_بأمان #وقايتنا #COVID19 https://t.co/N2DZxh4da4",1.42621E+18,[],2021-08-13 16:59:38 Morocco Daylight Time,,,
1.42622E+18,1.42622E+18,2021-08-13 17:15:32 Morocco Daylight Time,8/13/2021,5:15:32 PM,100,1.12153E+18,assmaakaram,Assmaakaram🇲🇦,,RT @Ministere_Sante: النشرة  اليومية لنتائج الرصد الوبائي لكوفيد 19  https://t.co/8ZvNEajKUn #grippe #vaccins #نبقاو_على_بال #maroc #نخرجو_ب…,ar,"[{'screen_name': 'ministere_sante', 'name': 'ministère-santé-maroc ministry of health morocco', 'id': '2683723274'}]",['https://bit.ly/2VVeTL5'],[],0,5,0,"['grippe', 'vaccins', 'نبقاو_على_بال', 'maroc']",[],https://twitter.com/assmaakaram/status/1426215857697460226,TRUE,,0,,,,,2683723274,"النشرة  اليومية لنتائج الرصد الوبائي لكوفيد 19
https://t.co/8ZvNEajKUn
#grippe #vaccins #نبقاو_على_بال #maroc #نخرجو_بأمان #وقايتنا #COVID19 https://t.co/N2DZxh4da4",1.42621E+18,[],2021-08-13 16:59:38 Morocco Daylight Time,,,
1.42622E+18,1.42622E+18,2021-08-13 17:13:46 Morocco Daylight Time,8/13/2021,5:13:46 PM,100,1.24544E+18,rozlbrahim,인생은 계속됩니다,,"RT @Le360fr: 🇲🇦🦠| Bilan du jour #COVID19 #Maroc  ⚫️  112 décès  🔴  10.752 nouveaux cas 🟡  81.584 cas actifs 🟢  9.895 guérisons  ✅  11,36 mi…",fr,"[{'screen_name': 'le360fr', 'name': 'le360', 'id': '1010998194'}]",[],[],0,2,0,"['covid19', 'maroc']",[],https://twitter.com/Rozlbrahim/status/1426215410853191682,TRUE,,0,,,,,1010998194,"🇲🇦🦠| Bilan du jour #COVID19 #Maroc

⚫️  112 décès 
🔴  10.752 nouveaux cas
🟡  81.584 cas actifs
🟢  9.895 guérisons 
✅  11,36 millions de vaccinées

https://t.co/h3xKcqJ6A5",1.42621E+18,[],2021-08-13 17:11:19 Morocco Daylight Time,,,
1.42616E+18,1.42616E+18,2021-08-13 13:24:15 Morocco Daylight Time,8/13/2021,1:24:15 PM,100,61291762,christinamaroc,Tina💙,,RT @MoroccoWNews: #Morocco is preparing to launch a #vaccination campaign among the 12-15 age groups.  #COVID19   https://t.co/548q0VNKLE,en,"[{'screen_name': 'moroccownews', 'name': 'morocco world news', 'id': '300449911'}]",['https://www.moroccoworldnews.com/2021/08/343889/covid-19-morocco-prepares-to-vaccinate-children-aged-12-up'],[],0,1,0,"['morocco', 'vaccination', 'covid19']",[],https://twitter.com/ChristinaMaroc/status/1426157650203582466,TRUE,,0,,,,,300449911,"#Morocco is preparing to launch a #vaccination campaign among the 12-15 age groups.

#COVID19

https://t.co/548q0VNKLE",1.42615E+18,[],2021-08-13 13:08:22 Morocco Daylight Time,,,
1.42595E+18,1.42595E+18,2021-08-12 23:19:52 Morocco Daylight Time,8/12/2021,11:19:52 PM,100,2996632509,frankmaroc26,frank maroc 🇪🇸💚,,RT @piopiotwit: En @telecincoes estan a un paso de llamar bulo megacionista al hecho de que no han pasado los 5/10 años habituales de inves…,es,"[{'screen_name': 'piopiotwit', 'name': 'talita cumi 🇪🇸🇮🇱', 'id': '2171209092'}, {'screen_name': 'telecincoes', 'name': 'telecinco', 'id': '20013148'}]",[],[],0,25,0,[],[],https://twitter.com/frankmaroc26/status/1425945155346092033,TRUE,,0,,,,,2171209092,En @telecincoes estan a un paso de llamar bulo megacionista al hecho de que no han pasado los 5/10 años habituales de investigacióny vigilancia  en la vacuna #Covid19,1.42573E+18,[],2021-08-12 08:57:36 Morocco Daylight Time,,,
1.42592E+18,1.42592E+18,2021-08-12 21:52:03 Morocco Daylight Time,8/12/2021,9:52:03 PM,100,1.25804E+18,hariramoul,Moul Harira 🇲🇦🦁,,"RT @Financialafrik: ""Le Maroc  a fait le choix stratégique de s’ouvrir sur le monde""  Propos recueillis par Abashi Shamamba.  Moulay Hafid…",fr,"[{'screen_name': 'financialafrik', 'name': 'financial afrik', 'id': '1421577210'}]",[],[],0,9,0,[],[],https://twitter.com/HariraMoul/status/1425923055763787782,TRUE,,0,,,,,1421577210,"""Le Maroc  a fait le choix stratégique de s’ouvrir sur le monde""

Propos recueillis par Abashi Shamamba.

Moulay Hafid Elalamy, ministre de l’Industrie, du Commerce et de l’Economie Numérique du Maroc, est sur tous les fronts.  #Covid19 #MohammedVI

https://t.co/ggB4y1G8YA https://t.co/aMXLVhfM0E",1.42577E+18,[],2021-08-12 11:43:38 Morocco Daylight Time,,,
1.4259E+18,1.4259E+18,2021-08-12 20:34:57 Morocco Daylight Time,8/12/2021,8:34:57 PM,100,7.217E+17,hermanntchatcho,Herman Ntchatcho,,"RT @Financialafrik: ""Le Maroc  a fait le choix stratégique de s’ouvrir sur le monde""  Propos recueillis par Abashi Shamamba.  Moulay Hafid…",fr,"[{'screen_name': 'financialafrik', 'name': 'financial afrik', 'id': '1421577210'}]",[],[],0,9,0,[],[],https://twitter.com/HermanNtchatcho/status/1425903652963819524,TRUE,,0,,,,,1421577210,"""Le Maroc  a fait le choix stratégique de s’ouvrir sur le monde""

Propos recueillis par Abashi Shamamba.

Moulay Hafid Elalamy, ministre de l’Industrie, du Commerce et de l’Economie Numérique du Maroc, est sur tous les fronts.  #Covid19 #MohammedVI

https://t.co/ggB4y1G8YA https://t.co/aMXLVhfM0E",1.42577E+18,[],2021-08-12 11:43:38 Morocco Daylight Time,,,
1.42589E+18,1.42589E+18,2021-08-12 19:48:10 Morocco Daylight Time,8/12/2021,7:48:10 PM,100,1.30839E+18,bob_boobs,Bob Boobs,,"RT @Financialafrik: ""Le Maroc  a fait le choix stratégique de s’ouvrir sur le monde""  Propos recueillis par Abashi Shamamba.  Moulay Hafid…",fr,"[{'screen_name': 'financialafrik', 'name': 'financial afrik', 'id': '1421577210'}]",[],[],0,9,0,[],[],https://twitter.com/bob_boobs/status/1425891877329506313,TRUE,,0,,,,,1421577210,"""Le Maroc  a fait le choix stratégique de s’ouvrir sur le monde""

Propos recueillis par Abashi Shamamba.

Moulay Hafid Elalamy, ministre de l’Industrie, du Commerce et de l’Economie Numérique du Maroc, est sur tous les fronts.  #Covid19 #MohammedVI

https://t.co/ggB4y1G8YA https://t.co/aMXLVhfM0E",1.42577E+18,[],2021-08-12 11:43:38 Morocco Daylight Time,,,
1.42588E+18,1.42588E+18,2021-08-12 19:17:03 Morocco Daylight Time,8/12/2021,7:17:03 PM,100,2183589662,mohamedcasam,Mohamed.B,,"RT @Financialafrik: ""Le Maroc  a fait le choix stratégique de s’ouvrir sur le monde""  Propos recueillis par Abashi Shamamba.  Moulay Hafid…",fr,"[{'screen_name': 'financialafrik', 'name': 'financial afrik', 'id': '1421577210'}]",[],[],0,9,0,[],[],https://twitter.com/MohamedcasaM/status/1425884050263363590,TRUE,,0,,,,,1421577210,"""Le Maroc  a fait le choix stratégique de s’ouvrir sur le monde""

Propos recueillis par Abashi Shamamba.

Moulay Hafid Elalamy, ministre de l’Industrie, du Commerce et de l’Economie Numérique du Maroc, est sur tous les fronts.  #Covid19 #MohammedVI

https://t.co/ggB4y1G8YA https://t.co/aMXLVhfM0E",1.42577E+18,[],2021-08-12 11:43:38 Morocco Daylight Time,,,
1.42588E+18,1.42588E+18,2021-08-12 19:04:00 Morocco Daylight Time,8/12/2021,7:04:00 PM,100,605641239,knightfkb,F פב,,"RT @Financialafrik: ""Le Maroc  a fait le choix stratégique de s’ouvrir sur le monde""  Propos recueillis par Abashi Shamamba.  Moulay Hafid…",fr,"[{'screen_name': 'financialafrik', 'name': 'financial afrik', 'id': '1421577210'}]",[],[],0,9,0,[],[],https://twitter.com/KnightFKB/status/1425880765812858884,TRUE,,0,,,,,1421577210,"""Le Maroc  a fait le choix stratégique de s’ouvrir sur le monde""

Propos recueillis par Abashi Shamamba.

Moulay Hafid Elalamy, ministre de l’Industrie, du Commerce et de l’Economie Numérique du Maroc, est sur tous les fronts.  #Covid19 #MohammedVI

https://t.co/ggB4y1G8YA https://t.co/aMXLVhfM0E",1.42577E+18,[],2021-08-12 11:43:38 Morocco Daylight Time,,,
